customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST1616,41.0,Male,South,Graduate,Salaried,265110.6889642655,336344.9261997765,Education,765.2865402049389,1,84,25.97,2021-02-05,0
CUST1617,40.0,Female,South,Primary,Salaried,,588350.0762171162,Home,766.322123640552,0,70,16.22,2023-05-03,0
CUST1618,49.0,Female,North,Graduate,Salaried,245982.39076751648,600038.8273972103,Home,753.1148622891325,1,140,20.34,2022-12-01,0
CUST1619,54.0,Male,East,Secondary,Salaried,1301578.1559458105,119563.68671484035,Home,764.2214857478449,1,147,16.6,2018-03-12,0
CUST1620,29.0,Male,West,Primary,,,781500.0137340833,Car,789.3867662823432,0,95,16.82,2020-07-27,0
CUST1621,66.0,Male,South,Graduate,,252216.92160910513,26297.628897117524,Home,612.3366601606552,2,84,18.35,2021-09-25,0
CUST1622,,Male,South,Secondary,Self-Employed,859184.4766123209,138236.21200450417,Home,659.0925355868553,1,63,20.31,2019-11-05,0
CUST1623,40.0,Male,South,Graduate,Salaried,499028.86391275853,585358.0463291171,Education,729.6263832953036,1,14,26.32,2021-01-28,0
CUST1624,42.0,Female,North,Secondary,Salaried,,100270.72352220607,Car,618.0129296348197,2,11,8.88,2021-09-12,0
CUST1625,52.0,Male,West,Graduate,Self-Employed,359803.6247333934,99735.21098263297,Car,654.572191684284,2,116,22.04,2020-11-22,0
CUST1626,58.0,Female,South,Graduate,Salaried,282194.099097421,110107.0249426569,Car,693.6092054801134,0,80,8.64,2018-05-23,0
CUST1627,47.0,,South,Primary,,541804.0368582782,256889.4896557401,Other,663.8905125703312,3,16,23.35,2021-06-21,0
CUST1628,,Male,East,Post-Graduate,Self-Employed,319000.40839543816,164211.4329732002,Home,,1,83,19.3,2020-01-06,0
CUST1629,,Male,South,Graduate,Salaried,1315928.9206506312,344328.16494758474,Home,599.8225794680565,0,50,15.83,2019-12-27,0
CUST1630,37.0,Male,East,Secondary,Unemployed,,583236.0668864688,Education,677.3571704621295,1,36,16.14,2022-07-14,0
CUST1631,65.0,Female,North,Secondary,Salaried,1112025.9209334832,300367.416071458,Home,689.3816846326591,0,164,17.61,2022-08-31,0
CUST1632,42.0,Male,West,Graduate,Salaried,413829.23452444363,77185.64925100713,Car,793.0503057288288,0,119,28.37,2023-02-28,0
CUST1633,39.0,Male,West,Secondary,Self-Employed,529374.5214580309,694581.5421333233,Car,661.1959391382248,0,118,27.15,2018-08-05,0
CUST1634,30.0,Male,East,Secondary,Salaried,729339.537157857,96798.76236330712,Other,634.4815360471144,0,130,25.6,2023-04-09,0
CUST1635,36.0,,West,Primary,Unemployed,303109.8084599825,60598.64469804584,Business,729.9060841616017,1,94,8.39,2023-06-21,0
CUST1636,66.0,Male,North,Secondary,Salaried,743072.5999363369,43568.6807055105,Other,457.76757433065666,0,65,21.94,2019-03-10,0
CUST1637,,Male,South,Graduate,,87157.6377966529,227175.1486896113,Home,657.7856081188766,2,65,4.96,2023-03-06,1
CUST1638,29.0,Other,East,Secondary,Salaried,,50192.5658180195,Business,644.0400576801209,2,106,5.67,2020-04-13,0
CUST1639,58.0,Male,South,Secondary,Self-Employed,254120.11186743266,57350.127806992634,Home,698.2645159764693,1,118,28.85,2022-10-19,0
CUST1640,36.0,Female,South,Secondary,Salaried,208542.1363433671,109179.62214865988,Education,,1,178,7.98,2020-12-13,0
CUST1641,29.0,Male,South,Secondary,Salaried,388880.39099309506,102700.6383132339,Education,788.5896839230945,2,96,15.04,2019-12-21,0
CUST1642,26.0,Male,North,Post-Graduate,Self-Employed,557629.4657456785,251736.51869464637,Home,697.2863380376642,0,133,33.19,2020-07-30,0
CUST1643,24.0,Male,South,Secondary,Salaried,674411.6762781355,444219.54462680576,Education,571.3821401989146,2,111,22.02,2022-06-04,0
CUST1644,45.0,Male,North,Post-Graduate,Self-Employed,511205.0467317804,378188.94873499876,Home,644.0069375561162,1,53,19.79,2020-06-25,0
CUST1645,31.0,Male,East,Secondary,,296731.7826588634,96117.02815994187,Home,651.6814912540232,0,29,16.0,2023-03-31,0
CUST1646,48.0,Male,North,Secondary,Self-Employed,552058.8117973728,90362.21748311573,Other,705.7050798061493,1,20,17.51,2023-05-23,0
CUST1647,,Male,North,Graduate,Self-Employed,476666.04859367333,863820.5019711689,Home,683.9372578112302,0,145,12.03,2020-09-21,0
CUST1648,36.0,Male,South,Secondary,Salaried,775787.3287864443,22067.58670619927,Home,631.819131051457,0,112,12.94,2021-03-20,0
CUST1649,64.0,Male,South,Graduate,Salaried,705147.3180647552,549484.338174791,Car,592.3846090658471,1,168,17.17,2018-02-24,0
CUST1650,33.0,Other,West,Post-Graduate,Self-Employed,450577.7144933764,75701.06444594408,Business,619.1996170249836,1,48,18.47,2022-03-21,0
CUST1651,22.0,Male,South,Primary,Salaried,258240.9121671459,755710.5982735374,Home,616.6257181504127,1,87,15.2,2022-01-11,0
CUST1652,,Male,South,Primary,Unemployed,299009.2853284236,124754.36373814088,Car,793.5103895475244,1,51,5.38,2020-11-24,0
CUST1653,,Male,West,Graduate,Salaried,318101.6879957492,165111.7150748589,Business,626.1238975585361,1,128,35.96,2020-05-10,0
CUST1654,42.0,Male,South,Secondary,Salaried,366165.31826463045,326998.6016010481,Home,684.209523900138,0,84,26.28,2020-10-03,0
CUST1655,69.0,Male,North,Secondary,Salaried,519608.1540300104,241482.24474016132,Home,747.7908985843316,1,80,14.85,2021-02-16,0
CUST1656,38.0,Male,South,Primary,Unemployed,,115659.16643029134,Business,693.6428800502856,0,24,26.69,2021-05-05,1
CUST1657,53.0,Male,West,Primary,Salaried,429050.01843006053,221764.3216007599,Car,603.9798151338337,1,150,13.75,2019-07-20,0
CUST1658,40.0,Male,South,Graduate,Self-Employed,446714.45785817894,347988.71085212193,Business,748.9559519459501,0,16,19.27,2020-02-10,0
CUST1659,33.0,Male,North,Primary,Self-Employed,482137.0954575836,30814.298131152915,Home,704.7930983792361,0,116,6.29,2022-12-03,0
CUST1660,56.0,Male,North,Secondary,Salaried,324635.019106479,22815.62241634743,Other,527.0158584901997,0,157,18.7,2023-02-22,0
CUST1661,62.0,Male,North,Graduate,Salaried,253917.48865576024,173153.1972485597,Other,767.2005005195996,1,64,14.29,2020-05-27,1
CUST1662,59.0,Male,South,Secondary,Self-Employed,154312.8418837406,55343.8384243881,Home,741.1365792172346,0,79,18.34,2020-04-03,0
CUST1663,56.0,Male,South,Primary,Salaried,,292917.3303344011,Home,703.6950340501174,0,114,38.67,2019-05-29,0
CUST1664,,Female,North,Graduate,Self-Employed,587650.2705539298,80216.30674571649,Other,,2,38,16.3,2022-06-06,0
CUST1665,48.0,Male,West,Primary,Salaried,290178.9664116092,161783.35287082562,Car,739.5327392458792,1,145,13.08,2020-05-11,0
CUST1666,,Male,East,Graduate,Salaried,383584.71597463056,75059.1130294129,Car,758.9559266141014,3,170,13.15,2019-02-26,0
CUST1667,52.0,Male,South,Graduate,Self-Employed,585287.6837600609,218785.88796399112,Education,752.5481113502972,1,144,8.1,2023-05-30,0
CUST1668,40.0,Female,West,Secondary,,604655.2245856569,50839.67314751951,Business,732.9930793520812,1,40,20.13,2019-06-01,0
CUST1669,46.0,Male,North,Graduate,Salaried,231487.29937684193,11364753.662060816,Business,,3,32,21.48,2022-09-06,0
CUST1670,60.0,Male,South,Secondary,Salaried,804708.688986647,33121.30060871698,Home,,0,43,16.99,2021-03-08,0
CUST1671,28.0,Male,East,Secondary,Salaried,870140.5711500372,791187.0045703134,Home,739.5588337990007,3,81,26.05,2019-12-06,0
CUST1672,35.0,Male,West,Graduate,Salaried,224603.0915015596,58371.205817926035,Business,,2,175,26.17,2022-08-01,0
CUST1673,64.0,Male,East,Graduate,,269870.60387951974,328160.16816752765,Business,630.6378621702107,0,108,17.03,2020-03-19,0
CUST1674,29.0,Male,North,Secondary,Salaried,904063.0747444674,37585.82185317282,Education,602.0366009363792,0,95,22.04,2022-07-10,0
CUST1675,26.0,Female,West,Graduate,Salaried,405099.4563788658,48617.23241049163,Other,698.385509575546,1,119,48.73,2018-02-13,0
CUST1676,27.0,Male,North,Post-Graduate,Self-Employed,116790.05865852548,197764.78728831353,Education,,0,163,10.9,2020-05-07,0
CUST1677,61.0,,West,Post-Graduate,Salaried,191031.01903366385,176311.8272836926,Home,668.1771509113323,0,6,24.21,2020-03-11,0
CUST1678,34.0,Other,West,Graduate,,,776962.1795593944,Business,655.1425468539312,1,121,17.17,2018-08-07,0
CUST1679,55.0,Male,North,Secondary,Unemployed,220174.21753369473,744358.6992269882,Car,,0,86,27.74,2019-07-22,0
CUST1680,24.0,Male,East,Secondary,,345222.95636538946,398087.60386495455,Home,811.910171253371,2,94,11.06,2022-11-13,0
CUST1681,63.0,,North,Post-Graduate,Salaried,451097.024921253,250389.79025635007,Home,635.6205979077487,2,46,18.18,2020-06-26,0
CUST1682,30.0,Male,South,Primary,Self-Employed,1063794.4694569847,171724.16871166285,Business,683.7386085761576,0,35,11.71,2018-09-15,0
CUST1683,,Male,South,Graduate,Salaried,371657.3662168388,130083.45463259933,Other,588.1490658761533,1,65,6.8,2022-03-17,0
CUST1684,59.0,Female,South,Secondary,Self-Employed,841991.4002930761,754779.1402331064,Home,745.826182584105,0,106,33.19,2020-08-18,0
CUST1685,26.0,Female,West,Secondary,Salaried,1042629.1368086379,250897.33263155972,Home,667.429013312516,2,60,13.23,2021-11-01,0
CUST1686,67.0,Male,East,Secondary,Salaried,1046106.5698209032,236323.68373233677,Car,762.4815771694435,0,87,10.79,2020-06-11,0
CUST1687,44.0,Male,South,Post-Graduate,Salaried,524842.1113367334,85959.2016062532,Business,508.00250207303225,1,132,12.32,2018-10-16,0
CUST1688,19.0,Female,West,Primary,,,31955.835118372357,Education,675.9308313088794,3,18,40.94,2022-02-02,1
CUST1689,22.0,Other,West,Graduate,Salaried,583322.1696130863,745964.1770479172,Car,689.2489274959603,3,18,31.67,2020-08-29,0
CUST1690,46.0,Female,North,Primary,Unemployed,829882.9391754735,114122.95141317917,Education,743.8066294533844,1,161,14.74,2018-04-13,0
CUST1691,54.0,Male,West,Secondary,Salaried,421409.252522857,166113.1178729413,Home,635.0600850338093,2,54,25.3,2020-03-14,0
CUST1692,55.0,Male,North,Secondary,Salaried,1260161.3446573513,50440.218326641196,Car,735.0777370073812,0,105,9.61,2021-03-18,0
CUST1693,36.0,Male,West,Graduate,Salaried,741106.8840661664,473385.2380532922,Home,643.0795139829983,2,72,21.37,2021-01-12,0
CUST1694,25.0,Male,North,Secondary,Salaried,622167.125591282,27005.193364008723,Business,686.5630025232931,2,75,13.26,2023-05-10,0
CUST1695,65.0,Male,North,Secondary,Self-Employed,849011.8533368303,468927.9605421388,Home,744.5366090078483,1,15,20.45,2020-11-15,0
CUST1696,62.0,Male,South,Primary,Salaried,540376.7771809784,57788.5887204131,Education,614.9161336471408,1,18,8.27,2021-04-13,0
CUST1697,18.0,Male,East,Secondary,Salaried,,564129.3676640526,Home,731.8409269511624,0,110,12.21,2022-10-25,0
CUST1698,39.0,Male,South,Post-Graduate,Salaried,327917.2697296271,347122.8975993423,Car,703.4431800390216,2,108,18.01,2022-07-23,0
CUST1699,69.0,Male,North,Post-Graduate,Self-Employed,907365.6738313335,64982.18422025957,Home,656.6428108318245,0,135,17.92,2021-12-16,0
CUST1700,34.0,Male,South,Secondary,,272513.98038676137,228572.86537543664,Home,633.2255383241483,1,132,7.91,2022-08-05,0
CUST1701,24.0,Male,West,Graduate,Salaried,386898.04854679754,113730.21040697976,Home,532.9419792539439,0,12,10.12,2021-10-01,0
CUST1702,,Male,South,Post-Graduate,Salaried,236356.8957150738,69074.62486481715,Business,674.3813830548736,1,175,20.32,2018-10-29,1
CUST1703,,Male,North,Primary,Salaried,1290259.0332139118,510072.1046530254,Car,656.7598829366015,3,141,19.16,2021-08-14,0
CUST1704,21.0,Female,South,Graduate,Salaried,1213349.7419648932,149178.55124775702,Education,724.7392231079907,1,23,22.82,2021-03-04,0
CUST1705,53.0,Male,North,Post-Graduate,Self-Employed,260323.05629519062,147100.35544876818,Car,717.6598576234301,0,144,18.09,2020-12-14,0
CUST1706,23.0,Male,West,Primary,Self-Employed,483293.2060098063,66548.26278354251,Car,754.9082113052982,2,159,9.71,2018-02-25,0
CUST1707,48.0,Male,West,Secondary,Self-Employed,294108.3663227257,140748.17624141046,Car,757.4710498813582,1,116,13.78,2020-10-11,0
CUST1708,36.0,Female,South,Post-Graduate,Salaried,639835.7510530502,533184.0245680222,Other,850.0,0,62,21.45,2019-01-09,0
CUST1709,61.0,Male,South,Graduate,Salaried,600675.3270588594,132796.9252774674,Car,715.9561978209549,3,29,9.97,2022-05-31,0
CUST1710,56.0,Male,East,Primary,Salaried,720012.1335247555,777082.2683340203,Home,619.7670587414019,3,49,9.37,2020-04-10,0
CUST1711,44.0,Male,South,Secondary,Unemployed,539906.3991585925,751127.0030067783,Other,,2,106,14.13,2020-07-08,0
CUST1712,27.0,Male,West,Secondary,Salaried,2574700.369198345,59133.822485812634,Home,792.4132839576796,1,52,18.84,2021-09-24,0
CUST1713,,Male,East,Graduate,Self-Employed,238767.54462743097,68794.33591726611,Business,713.2428127067674,1,54,6.54,2019-04-02,0
CUST1714,36.0,Male,East,Graduate,Salaried,158520.30753444377,516349.53248439636,Home,531.2996261353721,0,85,14.57,2021-10-10,0
CUST1715,56.0,Female,South,Post-Graduate,,349460.52233339276,144708.1730499274,Education,718.875214280206,2,48,21.31,2018-05-12,0
CUST1716,20.0,Male,South,Secondary,Salaried,172682.0015445173,21095.89403231967,Home,635.9089706909938,2,63,23.52,2019-05-08,0
CUST1717,62.0,Female,West,Graduate,Salaried,180687.1999212614,100007.18071550455,Other,587.465188394437,2,165,9.96,2022-04-27,0
CUST1718,30.0,Female,South,Graduate,Unemployed,242610.17291384726,247595.17836929348,Car,693.0680741312867,1,107,19.81,2023-03-03,0
CUST1719,67.0,Male,East,Secondary,Unemployed,254405.9902474426,421443.6152186428,Home,573.1929512168947,0,82,27.03,2018-04-20,0
CUST1720,45.0,Female,North,Secondary,Salaried,,55791.158657259046,Home,751.6202973006959,1,160,22.27,2019-08-05,0
CUST1721,37.0,Male,East,Post-Graduate,Salaried,603759.5914408759,49285.568988890314,Car,731.1615417202732,3,22,13.38,2020-03-06,0
CUST1722,45.0,Male,South,Graduate,Unemployed,326533.0877662389,658058.7561692196,Education,673.9331741825621,1,165,4.99,2021-02-23,0
CUST1723,25.0,Male,North,Secondary,Self-Employed,397238.1504783887,367724.6037046409,Car,641.4945237454684,0,120,18.26,2023-02-27,0
CUST1724,58.0,Male,North,Graduate,Salaried,756561.9239429748,242765.17615976217,Home,667.1130498593376,1,110,36.21,2021-08-12,0
CUST1725,56.0,Male,East,Secondary,Salaried,279346.0137720605,386536.6275666362,Car,609.2359326678496,2,147,24.83,2021-04-17,0
CUST1726,18.0,Male,East,Graduate,Salaried,377479.84698545473,160027.76071012678,Car,674.6068995543461,1,15,23.98,2023-05-03,0
CUST1727,20.0,Male,South,Graduate,Salaried,550981.213160189,375175.64543002134,Home,480.8878645754517,2,168,17.89,2020-03-20,0
CUST1728,30.0,Male,North,Graduate,Salaried,138006.94923238095,136225.36338712196,Home,,0,147,25.75,2020-06-04,0
CUST1729,45.0,Male,East,Post-Graduate,Salaried,,89959.75162935827,Education,687.9953959112246,1,66,19.14,2021-05-05,0
CUST1730,66.0,Male,North,Graduate,Salaried,544525.6878962559,346421.4960987869,Other,739.1604767663518,2,52,6.87,2020-02-12,0
CUST1731,42.0,Male,South,Secondary,Salaried,594341.0360401073,156040.58036994032,Home,700.9868103195395,2,98,25.68,2021-01-29,0
CUST1732,50.0,Male,North,Graduate,Salaried,1526567.1518370407,1015840.8762641131,Business,748.413433331005,0,147,10.69,2020-07-25,0
CUST1733,55.0,Female,North,Secondary,Self-Employed,486434.2028494339,127497.80059054722,Home,,1,91,17.01,2019-07-27,1
CUST1734,23.0,Male,North,Secondary,Self-Employed,723491.32188745,656889.4839181189,Car,752.5566989284287,2,175,23.8,2021-04-21,0
CUST1735,61.0,Female,South,Secondary,Salaried,393452.8091978944,695625.9597874122,Car,,4,54,11.31,2023-05-02,0
CUST1736,62.0,Male,North,Secondary,Unemployed,528784.5409861143,89219.47773043178,Home,709.4011999363859,1,64,10.05,2020-03-19,0
CUST1737,49.0,Male,South,Graduate,Unemployed,1203030.2078210223,420145.7849605723,Car,,2,63,20.88,2020-05-28,0
CUST1738,62.0,Male,South,Secondary,Salaried,123698.73217353475,161881.84656495,Business,,2,19,9.42,2020-10-29,0
CUST1739,64.0,Male,South,Graduate,Salaried,567031.283292349,643814.1886429844,Other,647.2237948060746,0,33,14.93,2019-02-17,0
CUST1740,38.0,Male,South,Graduate,Self-Employed,1593354.4009193254,169515.74413302797,Home,671.6568563824208,4,44,28.91,2022-10-08,0
CUST1741,33.0,Female,West,Secondary,Self-Employed,523986.14993159287,360941.23366908584,Home,709.4696232794998,3,35,37.09,2023-05-12,0
CUST1742,38.0,Male,North,Graduate,Unemployed,1191047.5571057668,177293.17766287117,Other,685.0690526409953,0,77,6.75,2020-04-09,0
CUST1743,28.0,Female,South,Secondary,Self-Employed,303298.4885402634,84628.16845040183,Home,684.7539408560622,1,15,14.74,2019-07-20,0
CUST1744,54.0,Female,North,Secondary,Self-Employed,433987.71381585527,75582.88556591726,Education,742.9845442328419,4,85,31.03,2022-09-12,0
CUST1745,53.0,Female,North,Graduate,Salaried,451402.5630869822,158533.85563931146,Home,561.2761612336308,3,66,13.48,2018-04-14,0
CUST1746,52.0,,South,Secondary,Salaried,116943.4019106863,372129.5294008449,Car,,2,140,24.43,2021-02-23,0
CUST1747,36.0,Male,South,Primary,Salaried,219496.88132061283,252262.62640004346,Home,714.0130012589193,3,55,25.37,2022-04-19,0
CUST1748,37.0,,West,Graduate,Salaried,229091.08450138883,311692.77069366165,Business,,2,61,12.12,2019-11-08,0
CUST1749,35.0,Male,South,Graduate,Self-Employed,724501.8881049874,102935.08518616362,Business,793.9637035844153,2,136,20.38,2020-08-02,0
CUST1750,64.0,Male,West,Secondary,Salaried,746605.2396182227,184172.64117349492,Home,687.2473835492614,3,168,21.0,2023-01-08,0
CUST1751,58.0,Male,North,Post-Graduate,Self-Employed,537359.1002898632,31352.72712714191,Business,689.092897631738,0,151,25.92,2018-09-27,0
CUST1752,66.0,,North,Graduate,Salaried,725387.8367996895,445295.68585613085,Car,664.9707702119358,1,28,7.3,2019-04-11,0
CUST1753,31.0,Male,North,Graduate,Salaried,400917.26061446196,1168611.035056387,Home,782.7385564707288,3,45,31.39,2020-03-11,0
CUST1754,32.0,Male,North,Primary,Salaried,909962.802900184,150589.23979166616,Business,679.3454314582476,2,53,23.18,2021-02-15,0
CUST1755,,Male,South,Graduate,,444752.42836438323,22756.04922595867,Car,640.9108823897442,1,178,9.34,2023-03-05,0
CUST1756,18.0,Male,East,Graduate,Self-Employed,458043.0381567737,66519.94438198721,Home,749.9141078201895,0,40,15.43,2021-01-20,0
CUST1757,20.0,Male,North,Graduate,Self-Employed,377242.848695132,284266.99075325514,Home,762.8068763028756,5,14,25.0,2022-06-24,1
CUST1758,33.0,Female,West,Graduate,Unemployed,667083.3546512523,256738.59715441274,Other,792.4625819570498,5,82,9.6,2020-10-01,0
CUST1759,40.0,Male,West,Secondary,,,407632.77316412656,Business,724.3519329434744,1,139,10.36,2022-02-17,0
CUST1760,28.0,Male,North,Primary,Salaried,794810.3616041469,93218.55239472676,Business,760.2386546670205,2,144,16.6,2021-01-15,0
CUST1761,29.0,Male,North,Secondary,Salaried,224293.44942808303,380591.2522772395,Home,661.8522765181195,0,90,13.22,2018-08-22,0
CUST1762,27.0,Male,North,Secondary,Salaried,228810.68719449977,311175.2198547095,Business,751.8059593963815,1,169,18.64,2020-07-01,0
CUST1763,49.0,Male,North,Graduate,Self-Employed,668275.6740398769,117452.50931790945,Home,731.9765824153707,2,168,24.82,2021-02-21,0
CUST1764,33.0,Male,North,Secondary,,419522.93316518405,217132.8222055569,Other,717.1322188259862,2,64,18.84,2021-05-11,0
CUST1765,25.0,Male,South,Post-Graduate,Self-Employed,336941.68415429874,59829.194435707876,Home,571.0012667463079,0,100,16.36,2020-11-21,0
CUST1766,,Male,North,Post-Graduate,Salaried,754669.0890359768,170627.65968159217,Car,652.8278218519148,1,12,24.87,2018-12-23,0
CUST1767,29.0,Male,South,Secondary,Self-Employed,307319.4844916545,552572.8694978887,Car,676.79994953241,2,139,15.6,2022-01-26,0
CUST1768,41.0,Male,West,Secondary,Salaried,392338.10015166557,156695.84778805292,Business,717.211721906466,1,111,11.33,2020-08-21,0
CUST1769,45.0,Male,East,Graduate,Self-Employed,1024317.1670206443,477469.2598684771,Business,848.0515976107122,1,175,29.3,2022-04-24,0
CUST1770,25.0,Male,West,Post-Graduate,Salaried,1114019.7269056267,243054.06858757505,Car,,1,62,4.91,2018-04-04,0
CUST1771,45.0,Male,North,Secondary,Salaried,1136471.5922731427,73260.16232662482,Car,623.2990647460047,0,85,16.98,2022-03-26,0
CUST1772,53.0,Other,South,Secondary,Salaried,373519.14247183903,237534.48962792606,Business,,0,90,13.71,2022-10-17,0
CUST1773,43.0,,South,Graduate,Unemployed,925807.624375245,196296.5039294998,Home,777.2904591645461,1,178,10.37,2021-12-02,0
CUST1774,25.0,Male,North,Graduate,Salaried,250353.27599656285,147140.93560250683,Business,643.3045850117493,0,38,19.09,2021-01-28,0
CUST1775,67.0,Male,North,Secondary,Salaried,256750.03783878015,51853.37614274275,Other,751.3093148264943,1,88,20.69,2018-09-01,0
CUST1776,45.0,,East,Graduate,Self-Employed,107982.71947308678,154767.12462278578,Home,688.2055463164972,0,121,10.86,2018-02-27,0
CUST1777,,Male,East,Primary,Salaried,1207087.415384075,38886.352488434706,Home,,1,26,8.18,2020-08-22,0
CUST1778,54.0,Male,South,Primary,Salaried,263448.21247592726,45998.43236692806,Home,644.3654227029457,0,153,8.56,2021-10-12,0
CUST1779,58.0,Other,South,Secondary,Salaried,410068.8913103938,154427.84582650493,Home,466.75028353472703,1,19,40.72,2022-02-23,1
CUST1780,,Male,South,Secondary,Salaried,256223.5013810661,111098.11975849025,Car,717.7825786940562,0,137,43.03,2018-11-16,0
CUST1781,44.0,Male,North,Secondary,Unemployed,671385.7567156488,669387.827170676,Education,606.3509165892951,1,106,16.69,2020-11-08,0
CUST1782,34.0,Male,South,Secondary,Self-Employed,,137783.38899525345,Car,580.7142680164608,0,149,8.28,2018-12-23,0
CUST1783,26.0,,North,Secondary,Salaried,202219.67100750623,374557.8630466631,Home,697.3442291320096,2,151,15.29,2018-04-27,0
CUST1784,50.0,Male,North,Secondary,Unemployed,576653.8998149941,208887.34371272367,Education,752.0680014570443,5,9,5.47,2021-03-05,0
CUST1785,37.0,Male,West,Secondary,Salaried,187168.01813117284,324421.3219093535,Education,561.2234338335091,0,27,19.25,2023-02-06,0
CUST1786,,Female,South,Post-Graduate,Salaried,267682.42213754397,95315.45971813536,Other,750.237685535292,3,87,10.0,2018-10-23,0
CUST1787,45.0,,East,Secondary,Salaried,124974.69192982867,731418.8024521366,Home,616.7755853810144,1,18,8.98,2019-06-09,0
CUST1788,65.0,Male,South,Secondary,Salaried,188268.6352286902,208802.7233285879,Education,725.4251739223046,1,14,26.81,2021-01-29,0
CUST1789,46.0,Female,South,Graduate,Salaried,492434.87720815896,464943.99663547584,Other,720.5264442731284,1,35,15.22,2021-11-04,0
CUST1790,,Male,North,Post-Graduate,Unemployed,136118.12816187597,133550.56022716576,Car,665.5349586085982,2,145,25.35,2021-03-24,0
CUST1791,63.0,Other,North,Secondary,Self-Employed,181918.22742429102,46398.84387840096,Car,682.0911054193048,2,131,30.07,2022-06-06,0
CUST1792,52.0,Male,North,Graduate,Salaried,441785.01455373684,299993.4430939107,Home,652.265977356559,1,154,15.73,2022-06-12,0
CUST1793,23.0,Female,East,Graduate,Salaried,319283.8705340698,21947.47776557669,Business,698.4476079849246,0,41,16.4,2021-02-02,0
CUST1794,35.0,Male,East,Graduate,Self-Employed,1461862.6695091624,181228.80568991796,Car,697.8294265110696,1,171,27.91,2022-07-24,0
CUST1795,68.0,Female,South,Primary,Unemployed,1329532.4906507458,73546.54176612973,Other,615.328035721351,1,142,12.56,2022-12-13,0
CUST1796,22.0,Other,South,Graduate,Self-Employed,,266796.020179859,Business,584.9517653801888,3,35,29.29,2022-03-30,0
CUST1797,64.0,Male,West,Primary,Salaried,618024.000250214,990857.3460634362,Car,750.5847928233338,0,175,5.98,2021-02-25,0
CUST1798,42.0,Other,North,Graduate,,693543.7025503659,176093.2728673307,Car,694.2807476458149,1,103,13.77,2019-02-05,0
CUST1799,,Male,North,Graduate,Salaried,309128.6107128793,445248.88818030123,Home,740.888539808781,1,168,18.06,2022-05-15,0
CUST1800,27.0,Male,South,Secondary,Salaried,180353.67769310708,197209.50356446826,Home,633.0717354249224,1,39,9.0,2023-06-13,0
CUST1801,47.0,Male,East,Graduate,Salaried,439160.80808434635,191215.41566698058,Education,622.2893093543657,4,115,19.78,2020-01-09,0
CUST1802,67.0,Male,West,Primary,Salaried,398830.81967386213,686332.0785738054,Education,,2,72,17.92,2019-06-13,0
CUST1803,62.0,Male,North,Graduate,Salaried,340626.31393553456,571741.1692992015,Car,667.3469695420841,0,121,11.4,2019-07-11,0
CUST1804,22.0,Male,West,Secondary,Salaried,576880.3284225218,405211.82317918976,Business,696.2712401311537,0,130,11.19,2019-07-04,0
CUST1805,50.0,Male,West,Secondary,Salaried,281971.769230315,107835.06869744167,Home,641.9322592954798,2,179,10.63,2021-02-21,0
CUST1806,18.0,Female,North,Primary,Self-Employed,221638.1711387083,216869.08907470354,Car,789.5377207632215,0,10,7.51,2018-12-26,0
CUST1807,35.0,Female,South,Post-Graduate,Salaried,472337.8451798013,83367.58406501569,Car,635.0496544983516,2,123,36.78,2018-03-05,0
CUST1808,49.0,Male,South,Primary,Salaried,557703.1193161081,166709.29307417382,Home,697.4157294835429,1,160,14.8,2023-03-28,0
CUST1809,64.0,Male,West,Secondary,Salaried,218384.6057028388,21566152.58941161,Other,618.1869837702183,1,34,8.36,2020-02-04,0
CUST1810,66.0,Male,North,Secondary,Unemployed,772088.4280818051,465412.7434179219,Education,632.8816001756314,0,159,15.47,2020-02-13,0
CUST1811,28.0,Male,East,Graduate,Salaried,124160301.97372086,585909.2901378971,Car,673.956368675646,0,73,18.54,2023-06-03,0
CUST1812,38.0,Male,South,Graduate,Salaried,312741.39838035364,153873.54414327937,Car,621.7154757484367,0,112,10.92,2019-09-16,0
CUST1813,43.0,Male,East,Primary,Salaried,378963.38817667955,24465.760870068843,Home,686.2590813641667,0,171,13.7,2018-04-12,0
CUST1814,42.0,Male,South,Secondary,Self-Employed,302025.21081988944,514716.02328878234,Car,710.8175639535681,0,39,31.56,2019-07-15,1
CUST1815,39.0,Other,South,Secondary,Unemployed,315200.3400705425,67874.48639030661,Education,756.5362100321137,0,107,9.17,2021-07-24,0
CUST1816,44.0,Male,West,Secondary,Salaried,1359523.3106357604,263137.21681670967,Other,604.4067939975783,1,48,12.29,2021-06-04,0
CUST1817,66.0,Male,West,Secondary,Salaried,265526.39915764844,26321.990680270195,Business,691.7489613907619,2,147,6.03,2020-11-12,0
CUST1818,,Male,West,Graduate,Unemployed,1914052.0279893663,147500.85515881208,Home,675.6636312155867,0,164,40.92,2020-04-23,0
CUST1819,50.0,Male,North,Secondary,Salaried,575086.6866677667,1086466.5997008246,Car,550.6273118378524,0,33,22.85,2022-09-17,0
CUST1820,51.0,Male,East,Secondary,Self-Employed,467536.67899997864,46532.87016702596,Home,600.9849032383795,2,10,16.04,2020-12-23,0
