Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
STU3201,15,81,78,68,17.5,1
STU3202,17,60,64,63,15.1,1
STU3203,19,50,56,60,6.8,1
STU3204,21,71,76,70,14.5,1
STU3205,16,86,76,68,20.9,1
STU3206,18,60,49,66,4.3,1
STU3207,17,71,68,64,16.2,1
STU3208,16,78,79,76,21.0,1
STU3209,16,50,52,57,6.7,1
STU3210,15,65,58,65,10.9,1
STU3211,19,97,90,78,24.4,1
STU3212,17,72,70,64,15.0,1
STU3213,21,67,60,58,14.5,1
STU3214,17,93,81,76,22.7,1
STU3215,18,60,57,63,9.4,1
STU3216,18,43,54,60,8.3,1
STU3217,15,55,57,50,10.2,1
STU3218,19,64,71,67,16.1,1
STU3219,17,67,78,79,20.9,1
STU3220,17,37,57,54,5.5,0
STU3221,16,51,48,55,2.7,1
STU3222,21,78,74,67,16.0,1
STU3223,17,56,48,57,11.0,1
STU3224,17,83,97,93,24.7,1
STU3225,19,84,71,68,21.1,1
STU3226,21,79,81,81,21.7,1
STU3227,21,63,56,57,9.2,1
STU3228,15,80,66,71,17.1,1
STU3229,19,69,68,53,9.4,1
STU3230,16,55,59,52,7.6,1
STU3231,17,45,56,58,5.8,1
STU3232,20,32,34,54,2.1,0
STU3233,18,72,70,63,16.3,1
STU3234,18,66,69,65,16.4,1
STU3235,21,78,78,73,18.4,1
STU3236,15,69,66,74,16.4,1
STU3237,20,40,45,41,2.9,0
STU3238,15,62,72,64,14.8,1
STU3239,19,44,50,57,6.8,1
STU3240,16,50,43,56,7.5,0
STU3241,21,57,61,58,9.7,1
STU3242,20,74,86,73,20.0,1
STU3243,21,47,51,45,5.4,0
STU3244,20,85,80,76,23.4,1
STU3245,19,64,67,65,16.1,1
STU3246,21,42,49,57,5.9,0
STU3247,20,80,83,82,22.8,1
STU3248,19,58,56,60,8.3,1
STU3249,21,37,48,43,5.5,0
STU3250,18,89,85,69,20.8,1
STU3251,19,71,60,63,12.3,1
STU3252,21,96,83,77,24.8,1
STU3253,18,60,67,59,13.6,1
STU3254,19,91,77,77,22.9,1
STU3255,19,61,55,57,10.5,1
STU3256,20,77,75,68,19.0,1
STU3257,18,70,70,68,18.3,1
STU3258,15,85,95,76,23.2,1
STU3259,17,35,44,48,2.3,0
STU3260,21,92,80,79,23.7,1
STU3261,19,54,59,58,7.9,1
STU3262,21,68,77,65,18.5,1
STU3263,15,61,67,63,14.8,1
STU3264,18,73,89,73,23.9,1
STU3265,15,52,48,49,3.7,0
STU3266,15,58,56,52,9.5,1
STU3267,18,84,89,68,22.9,1
STU3268,16,58,68,50,13.3,1
STU3269,18,87,90,76,22.6,1
STU3270,21,89,87,74,22.3,1
STU3271,20,85,100,78,24.5,1
STU3272,19,84,79,75,22.9,1
STU3273,20,71,75,68,18.0,1
STU3274,20,77,79,70,20.0,1
STU3275,18,70,62,67,17.0,1
STU3276,15,88,69,66,18.6,1
STU3277,18,62,73,65,14.3,1
STU3278,15,47,43,46,3.0,0
STU3279,15,63,55,61,11.4,1
STU3280,21,73,77,70,18.6,1
STU3281,16,51,41,43,3.2,0
STU3282,21,43,47,50,5.2,0
STU3283,15,44,58,64,9.2,1
STU3284,16,53,48,44,6.7,0
STU3285,15,52,60,60,10.6,1
STU3286,20,42,38,40,6.0,0
STU3287,18,71,68,72,17.6,1
STU3288,18,61,53,66,11.8,1
STU3289,17,60,51,59,7.7,1
STU3290,19,69,67,61,14.7,1
STU3291,17,67,74,68,17.8,1
STU3292,16,49,58,55,10.5,1
STU3293,19,83,81,67,18.1,1
STU3294,20,81,74,67,17.9,1
STU3295,20,60,76,71,19.4,1
STU3296,18,94,81,83,23.9,1
STU3297,19,60,59,51,9.6,1
STU3298,19,77,84,77,16.7,1
STU3299,19,37,52,45,3.9,0
STU3300,18,79,78,66,20.5,1
STU3301,18,78,75,69,20.7,1
STU3302,21,64,51,61,6.5,1
STU3303,20,73,74,69,15.3,1
STU3304,21,59,43,55,6.4,1
STU3305,20,45,37,54,3.8,0
STU3306,15,69,62,64,16.3,1
STU3307,19,37,49,54,4.6,0
STU3308,19,57,50,53,8.3,1
STU3309,18,83,72,66,23.1,1
STU3310,19,69,78,68,20.3,1
STU3311,19,47,49,52,4.1,0
STU3312,18,91,81,76,21.6,1
STU3313,16,50,49,48,4.8,0
STU3314,16,85,84,81,24.9,1
STU3315,18,90,72,71,21.3,1
STU3316,20,39,52,59,4.2,0
STU3317,20,46,45,50,4.0,0
STU3318,21,80,90,70,23.4,1
STU3319,16,55,70,59,15.9,1
STU3320,17,49,48,55,5.9,1
STU3321,17,48,51,51,7.0,1
STU3322,16,78,79,81,25.0,1
STU3323,19,56,53,59,8.3,1
STU3324,19,42,56,58,7.1,1
STU3325,17,93,82,70,23.6,1
STU3326,15,60,66,55,12.5,1
STU3327,15,65,75,51,13.0,1
STU3328,15,85,75,80,24.7,1
STU3329,15,90,85,70,22.2,1
STU3330,16,52,63,50,6.4,1
STU3331,16,49,52,60,6.2,1
STU3332,17,91,92,77,25.0,1
STU3333,16,69,67,62,10.6,1
STU3334,21,91,91,75,23.7,1
STU3335,15,69,61,62,15.8,1
STU3336,21,72,84,73,18.4,1
STU3337,20,51,53,58,8.0,1
STU3338,16,44,48,46,4.0,0
STU3339,19,64,80,79,16.8,1
STU3340,18,58,60,66,7.8,1
STU3341,18,80,84,68,20.0,1
STU3342,20,40,44,46,2.0,0
STU3343,20,38,34,38,3.1,0
STU3344,15,52,68,61,11.2,1
STU3345,19,37,46,54,3.3,0
STU3346,16,77,62,68,16.7,1
STU3347,17,88,81,69,20.5,1
STU3348,16,46,55,57,8.9,1
STU3349,17,83,74,72,21.5,1
STU3350,15,55,56,51,7.5,1
STU3351,15,58,58,52,9.4,1
STU3352,16,90,82,74,22.8,1
STU3353,16,75,76,78,21.1,1
STU3354,18,65,55,64,10.8,1
STU3355,17,32,46,49,2.2,0
STU3356,16,49,66,58,10.6,1
STU3357,16,76,76,75,21.4,1
STU3358,19,61,69,54,9.1,1
STU3359,21,61,61,56,9.9,1
STU3360,18,86,81,89,23.1,1
STU3361,18,47,51,53,2.3,1
STU3362,15,84,83,72,23.2,1
STU3363,21,64,62,60,11.6,1
STU3364,18,43,43,44,2.6,0
STU3365,18,43,55,55,4.8,1
STU3366,20,53,60,59,13.8,1
STU3367,15,48,34,50,2.9,0
STU3368,21,54,50,58,7.6,1
STU3369,18,65,55,62,10.7,1
STU3370,18,67,59,61,11.5,1
STU3371,15,80,76,75,19.9,1
STU3372,16,68,68,68,11.9,1
STU3373,21,39,57,57,10.4,0
STU3374,19,53,64,67,8.8,1
STU3375,15,57,65,43,9.1,1
STU3376,21,43,47,51,4.5,0
STU3377,16,83,77,73,19.0,1
STU3378,16,44,58,54,3.7,1
STU3379,21,58,63,56,6.5,1
STU3380,17,93,92,83,24.4,1
STU3381,20,43,41,42,3.2,0
STU3382,16,71,82,74,17.9,1
STU3383,18,54,57,58,6.5,1
STU3384,19,89,93,79,23.1,1
STU3385,20,75,81,69,16.7,1
STU3386,17,76,74,79,23.1,1
STU3387,19,77,82,64,23.4,1
STU3388,20,77,78,70,17.9,1
STU3389,20,81,78,67,19.4,1
STU3390,17,67,73,53,11.3,1
STU3391,15,56,55,57,8.3,1
STU3392,18,62,65,71,13.9,1
STU3393,18,85,86,60,22.6,1
STU3394,18,89,76,83,24.6,1
STU3395,17,71,63,66,15.3,1
STU3396,17,78,78,76,21.9,1
STU3397,18,75,76,73,18.2,1
STU3398,16,61,58,63,10.9,1
STU3399,17,84,89,71,23.4,1
STU3400,16,52,55,54,5.6,1
STU3401,17,64,60,51,9.3,1
STU3402,17,63,53,67,11.8,1
STU3403,20,77,88,71,21.4,1
STU3404,20,63,59,61,13.1,1
STU3405,20,82,97,78,24.2,1
STU3406,21,69,73,62,16.2,1
STU3407,19,66,62,65,12.0,1
STU3408,18,61,69,61,14.1,1
STU3409,16,82,70,76,19.9,1
STU3410,16,65,69,54,11.7,1
STU3411,21,84,75,78,22.9,1
STU3412,20,52,54,60,8.0,1
STU3413,17,69,76,56,13.7,1
STU3414,18,74,67,75,15.1,1
STU3415,18,51,57,61,11.7,1
STU3416,15,43,46,47,2.9,0
STU3417,15,70,66,72,15.6,1
STU3418,20,46,54,57,6.7,1
STU3419,16,87,79,68,20.7,1
STU3420,19,54,38,53,4.6,0
STU3421,17,68,70,62,14.5,1
STU3422,18,57,65,64,11.6,1
STU3423,16,72,76,71,17.5,1
STU3424,16,71,61,61,15.9,1
STU3425,16,55,70,61,12.9,1
STU3426,15,63,57,67,13.7,1
STU3427,16,62,61,72,11.9,1
STU3428,21,70,72,67,16.7,1
STU3429,21,64,66,73,17.9,1
STU3430,19,97,84,76,23.1,1
STU3431,16,81,74,73,20.6,1
STU3432,17,95,93,73,24.4,1
STU3433,21,58,76,58,10.9,1
STU3434,19,73,59,63,12.2,1
STU3435,19,81,71,65,18.2,1
STU3436,15,79,80,74,19.8,1
STU3437,16,77,70,71,15.1,1
STU3438,16,82,85,84,20.9,1
STU3439,18,52,47,59,5.2,1
STU3440,15,56,84,73,18.0,1
STU3441,20,85,91,72,24.1,1
STU3442,18,76,83,71,20.1,1
STU3443,18,75,81,80,17.1,1
STU3444,19,40,49,53,6.6,0
STU3445,18,89,83,72,21.1,1
STU3446,19,81,89,82,22.7,1
STU3447,20,77,88,75,21.1,1
STU3448,19,29,40,50,2.7,0
STU3449,18,62,70,65,12.7,1
STU3450,20,58,65,62,13.3,1
STU3451,17,36,45,55,4.5,0
STU3452,18,79,80,72,15.7,1
STU3453,21,80,66,73,19.4,1
STU3454,21,32,54,51,5.8,0
STU3455,16,74,79,74,20.5,1
STU3456,20,45,68,60,10.1,1
STU3457,15,70,69,68,13.0,1
STU3458,20,44,44,47,2.7,0
STU3459,21,39,43,60,5.2,0
STU3460,20,40,45,53,5.8,0
STU3461,19,91,75,68,24.4,1
STU3462,16,100,82,71,23.2,1
STU3463,20,59,57,59,9.6,1
STU3464,15,60,50,62,9.1,1
STU3465,17,46,49,46,3.1,0
STU3466,17,76,78,75,19.6,1
STU3467,15,79,72,70,19.2,1
STU3468,16,88,93,68,23.1,1
STU3469,17,30,46,52,2.4,0
STU3470,15,81,76,78,22.9,1
STU3471,15,75,76,69,18.8,1
STU3472,18,69,80,74,19.9,1
STU3473,20,40,51,41,3.9,0
STU3474,20,74,89,76,20.6,1
STU3475,17,78,78,87,22.3,1
STU3476,17,67,59,63,11.4,1
STU3477,21,61,65,59,11.8,1
STU3478,17,51,60,58,10.6,1
STU3479,15,87,76,76,19.7,1
STU3480,18,74,82,82,21.3,1
STU3481,16,79,76,73,19.0,1
STU3482,16,31,53,48,3.1,0
STU3483,17,84,76,69,22.0,1
STU3484,21,58,54,49,4.5,1
STU3485,17,59,59,57,11.7,1
STU3486,18,58,67,68,13.5,1
STU3487,18,82,74,80,19.3,1
STU3488,18,85,76,74,23.2,1
STU3489,19,83,83,79,21.5,1
STU3490,17,80,67,73,17.3,1
STU3491,15,62,71,63,17.7,1
STU3492,19,72,77,79,19.0,1
STU3493,15,53,54,57,7.0,1
STU3494,18,78,78,73,18.8,1
STU3495,16,55,61,69,13.1,1
STU3496,19,44,48,46,4.2,0
STU3497,15,64,75,62,14.3,1
STU3498,19,84,69,79,18.8,1
STU3499,18,64,78,72,16.4,1
STU3500,19,55,58,63,17.2,1
STU3501,21,41,60,53,4.2,1
STU3502,19,52,57,63,9.0,1
STU3503,19,89,87,77,21.6,1
STU3504,16,81,81,64,16.8,1
STU3505,20,43,57,56,6.5,1
STU3506,15,56,56,56,9.1,1
STU3507,19,78,89,80,19.9,1
STU3508,21,45,55,42,4.8,0
STU3509,20,54,60,50,6.2,1
STU3510,21,45,46,37,2.9,0
STU3511,20,74,75,67,19.8,1
STU3512,21,82,89,76,20.4,1
STU3513,18,54,75,83,18.0,1
STU3514,15,75,64,65,14.9,1
STU3515,16,54,52,65,9.6,1
STU3516,18,61,63,67,12.4,1
STU3517,20,39,52,63,5.9,0
STU3518,15,66,57,62,11.5,1
STU3519,17,37,60,43,8.7,0
STU3520,17,42,29,48,2.2,0
STU3521,17,53,62,61,11.6,1
STU3522,19,64,64,69,16.3,1
STU3523,17,95,87,78,24.8,1
STU3524,21,75,70,78,19.9,1
STU3525,18,73,81,65,18.4,1
STU3526,15,56,72,61,15.1,1
STU3527,16,49,56,56,8.8,1
STU3528,17,74,69,72,17.5,1
STU3529,19,42,50,56,7.9,0
STU3530,19,88,84,81,23.7,1
STU3531,21,93,86,68,21.6,1
STU3532,21,84,92,78,24.1,1
STU3533,17,70,68,56,12.5,1
STU3534,18,46,59,57,6.9,1
STU3535,18,63,66,70,11.9,1
STU3536,21,93,75,75,21.9,1
STU3537,15,81,94,76,24.2,1
STU3538,17,56,62,63,11.6,1
STU3539,20,56,51,59,8.7,1
STU3540,18,50,66,73,15.2,1
STU3541,16,61,63,67,13.1,1
STU3542,17,86,74,77,20.4,1
STU3543,20,39,52,58,6.0,0
STU3544,16,62,77,59,13.9,1
STU3545,16,38,45,55,2.4,0
STU3546,15,81,62,79,19.5,1
STU3547,17,60,70,62,14.1,1
STU3548,20,64,65,64,15.7,1
STU3549,15,68,72,68,17.5,1
STU3550,15,58,62,59,12.3,1
STU3551,18,46,47,54,6.0,0
STU3552,19,77,65,71,16.1,1
STU3553,17,88,67,59,17.7,1
STU3554,21,56,52,55,7.8,1
STU3555,21,57,50,53,5.5,1
STU3556,17,39,34,41,4.0,0
STU3557,21,47,43,51,2.7,0
STU3558,20,50,59,51,8.7,1
STU3559,15,80,75,67,16.5,1
STU3560,20,78,75,64,19.6,1
STU3561,20,84,74,75,22.4,1
STU3562,20,46,57,56,9.0,1
STU3563,15,52,53,60,8.5,1
STU3564,16,65,68,76,18.3,1
STU3565,15,77,74,71,18.8,1
STU3566,19,70,60,48,11.7,1
STU3567,16,72,72,60,14.7,1
STU3568,21,49,58,61,9.0,1
STU3569,20,50,55,67,7.2,1
STU3570,18,63,54,51,9.1,1
STU3571,17,56,46,56,6.5,1
STU3572,19,53,60,50,10.4,1
STU3573,17,76,71,68,18.2,1
STU3574,19,56,46,59,6.1,1
STU3575,15,69,69,69,14.6,1
STU3576,16,77,72,81,18.2,1
STU3577,15,48,57,52,6.0,1
STU3578,15,58,56,52,9.6,1
STU3579,15,63,60,64,12.3,1
STU3580,18,67,65,66,11.4,1
STU3581,21,59,80,63,14.8,1
STU3582,18,41,59,56,9.1,1
STU3583,20,86,77,82,19.2,1
STU3584,20,48,53,48,5.0,0
STU3585,16,68,66,62,17.0,1
STU3586,16,56,49,53,5.2,1
STU3587,20,52,60,57,6.6,1
STU3588,17,91,73,71,20.5,1
STU3589,20,74,68,78,20.7,1
STU3590,21,56,61,60,11.2,1
STU3591,20,39,54,56,8.0,0
STU3592,19,80,79,86,23.3,1
STU3593,21,41,58,62,7.5,1
STU3594,15,89,83,65,20.4,1
STU3595,15,41,63,61,6.9,1
STU3596,21,86,75,77,24.8,1
STU3597,20,62,71,73,19.3,1
STU3598,15,86,75,80,24.0,1
STU3599,20,56,65,64,11.1,1
STU3600,20,54,55,63,5.4,1
STU3601,16,57,67,63,14.1,1
STU3602,19,62,77,64,13.8,1
STU3603,18,67,61,63,13.6,1
STU3604,17,76,64,67,15.2,1
STU3605,18,46,53,57,9.4,1
STU3606,18,91,86,76,24.2,1
STU3607,21,65,76,65,19.2,1
STU3608,17,71,80,67,20.1,1
STU3609,19,58,77,67,15.8,1
STU3610,21,47,40,61,4.5,0
STU3611,16,57,54,58,9.0,1
STU3612,17,69,66,66,12.0,1
STU3613,16,46,63,64,12.1,1
STU3614,17,51,65,50,9.5,1
STU3615,18,66,76,65,16.6,1
STU3616,21,55,63,61,8.9,1
STU3617,18,76,82,58,19.0,1
STU3618,21,76,83,65,16.9,1
STU3619,19,54,48,53,5.2,1
STU3620,20,61,64,69,13.8,1
STU3621,19,88,84,68,23.6,1
STU3622,17,63,52,58,8.9,1
STU3623,21,59,69,65,17.5,1
STU3624,17,58,55,64,10.7,1
STU3625,20,67,81,77,21.2,1
STU3626,16,81,86,69,18.7,1
STU3627,20,58,51,53,7.5,1
STU3628,18,91,74,83,21.8,1
STU3629,20,59,64,61,14.3,1
STU3630,20,67,66,67,16.6,1
STU3631,17,56,57,62,5.5,1
STU3632,21,61,57,53,9.9,1
STU3633,15,57,61,48,5.6,1
STU3634,16,59,61,49,7.5,1
STU3635,19,87,90,76,24.9,1
STU3636,19,53,58,62,10.0,1
STU3637,15,57,65,69,12.6,1
STU3638,21,73,70,74,16.9,1
STU3639,20,50,52,54,4.3,1
STU3640,19,87,76,72,19.7,1
STU3641,20,85,70,62,20.3,1
STU3642,16,48,51,53,7.3,1
STU3643,16,58,60,68,13.3,1
STU3644,20,80,81,71,19.8,1
STU3645,21,67,60,65,10.4,1
STU3646,21,45,69,52,9.9,1
STU3647,21,63,61,65,14.0,1
STU3648,21,28,55,55,5.7,0
STU3649,16,76,82,66,21.4,1
STU3650,17,56,62,58,8.4,1
STU3651,16,71,70,76,14.7,1
STU3652,19,49,49,54,8.9,1
STU3653,17,87,85,77,24.4,1
STU3654,18,47,43,49,4.5,0
STU3655,20,74,61,59,13.1,1
STU3656,19,80,76,78,21.4,1
STU3657,16,87,79,74,22.4,1
STU3658,18,55,59,60,8.9,1
STU3659,17,100,87,75,20.3,1
STU3660,16,58,67,50,9.7,1
STU3661,20,83,79,76,21.9,1
STU3662,15,75,61,65,12.6,1
STU3663,15,72,63,59,11.7,1
STU3664,15,57,51,55,5.3,1
STU3665,21,62,66,66,16.3,1
STU3666,17,49,68,61,9.8,1
STU3667,21,68,69,73,19.6,1
STU3668,19,22,51,48,2.3,0
STU3669,21,62,54,58,13.2,1
STU3670,20,43,67,61,10.8,1
STU3671,18,47,57,57,10.9,1
STU3672,18,89,84,79,21.7,1
STU3673,16,85,77,68,21.4,1
STU3674,18,82,82,74,19.2,1
STU3675,18,72,69,64,18.7,1
STU3676,17,34,47,52,5.7,0
STU3677,15,54,36,45,3.2,0
STU3678,17,59,65,58,11.6,1
STU3679,17,73,57,71,13.7,1
STU3680,16,84,77,77,23.2,1
STU3681,21,81,88,74,21.8,1
STU3682,18,48,69,64,12.8,1
STU3683,18,79,78,68,19.5,1
STU3684,20,72,77,74,23.7,1
STU3685,15,75,85,71,20.1,1
STU3686,17,68,57,57,12.1,1
STU3687,18,81,77,67,18.5,1
STU3688,21,83,88,90,23.8,1
STU3689,17,45,58,58,5.8,1
STU3690,21,86,96,73,24.3,1
STU3691,16,44,49,61,5.9,1
STU3692,18,90,83,75,23.2,1
STU3693,19,77,62,61,13.4,1
STU3694,18,55,54,50,6.0,1
STU3695,16,40,46,48,6.5,0
STU3696,17,82,78,64,17.7,1
STU3697,18,76,69,66,16.2,1
STU3698,15,75,81,61,19.9,1
STU3699,16,81,88,79,22.0,1
STU3700,19,88,79,81,24.3,1
STU3701,21,38,48,49,4.0,0
STU3702,20,66,75,63,17.3,1
STU3703,19,78,88,75,24.6,1
STU3704,16,87,79,74,24.3,1
STU3705,17,66,71,65,13.6,1
STU3706,19,30,57,53,5.8,0
STU3707,16,53,54,58,10.0,1
STU3708,21,82,82,75,23.3,1
STU3709,17,52,52,59,6.5,1
STU3710,15,52,69,66,9.8,1
STU3711,19,46,46,46,3.1,0
STU3712,19,89,85,75,21.9,1
STU3713,16,64,58,54,11.3,1
STU3714,19,52,55,50,7.3,1
STU3715,18,49,42,52,7.6,0
STU3716,21,44,40,51,2.3,0
STU3717,17,50,53,51,5.8,1
STU3718,20,59,69,59,13.1,1
STU3719,20,77,80,74,19.9,1
STU3720,20,80,85,83,24.3,1
STU3721,16,61,66,63,12.4,1
STU3722,17,43,51,55,6.0,0
STU3723,18,49,69,64,12.2,1
STU3724,15,68,65,51,8.4,1
STU3725,20,49,59,59,7.1,1
STU3726,18,45,58,51,7.3,1
STU3727,17,39,47,53,4.3,0
STU3728,16,74,82,62,18.4,1
STU3729,18,72,75,69,18.3,1
STU3730,19,68,64,68,16.3,1
STU3731,18,87,68,73,19.7,1
STU3732,21,99,91,79,24.4,1
STU3733,18,63,59,66,11.9,1
STU3734,20,64,60,55,11.4,1
STU3735,17,35,46,57,3.0,0
STU3736,18,69,65,70,15.7,1
STU3737,15,89,80,75,21.5,1
STU3738,19,48,63,54,6.8,1
STU3739,17,49,45,52,4.0,0
STU3740,18,78,76,74,19.5,1
STU3741,15,91,74,70,18.7,1
STU3742,17,40,44,46,2.4,0
STU3743,19,73,74,73,19.5,1
STU3744,15,52,62,56,8.0,1
STU3745,17,46,43,46,3.6,0
STU3746,17,75,78,63,20.9,1
STU3747,16,63,50,54,10.0,1
STU3748,18,54,56,63,13.1,1
STU3749,21,45,52,50,5.7,0
STU3750,17,84,85,79,24.0,1
STU3751,20,62,61,59,12.5,1
STU3752,21,74,79,73,19.8,1
STU3753,17,58,57,51,5.6,1
STU3754,20,70,59,61,11.5,1
STU3755,15,70,63,62,14.0,1
STU3756,15,44,56,48,5.8,0
STU3757,18,77,81,78,21.6,1
STU3758,19,73,70,71,21.6,1
STU3759,19,46,42,56,4.9,0
STU3760,17,44,52,56,5.2,1
STU3761,16,42,46,52,2.3,0
STU3762,15,41,64,58,8.9,1
STU3763,19,58,59,53,11.4,1
STU3764,21,86,92,68,19.1,1
STU3765,19,42,51,47,5.3,0
STU3766,17,50,57,49,4.1,1
STU3767,20,48,65,52,7.3,1
STU3768,19,66,48,58,10.3,1
STU3769,15,34,56,52,6.6,0
STU3770,21,52,49,57,5.5,1
STU3771,19,69,64,70,16.4,1
STU3772,19,43,42,56,8.6,0
STU3773,15,76,81,72,18.2,1
STU3774,17,52,59,59,11.4,1
STU3775,18,54,51,63,8.7,1
STU3776,21,61,68,71,13.9,1
STU3777,18,29,46,56,2.1,0
STU3778,21,49,59,56,6.6,1
STU3779,21,37,43,55,3.2,0
STU3780,21,68,61,62,15.6,1
STU3781,18,97,78,76,24.7,1
STU3782,15,88,87,68,22.2,1
STU3783,17,48,57,58,6.9,1
STU3784,18,51,44,50,7.0,0
STU3785,20,53,45,56,5.5,1
STU3786,18,70,69,74,17.2,1
STU3787,15,57,68,57,11.9,1
STU3788,15,67,65,55,11.0,1
STU3789,19,73,76,71,18.0,1
STU3790,20,41,57,53,5.0,1
STU3791,19,84,91,72,23.3,1
STU3792,15,68,65,62,11.6,1
STU3793,15,83,87,82,21.7,1
STU3794,21,73,70,59,17.6,1
STU3795,18,87,78,82,23.8,1
STU3796,18,73,83,85,20.9,1
STU3797,16,45,55,53,6.4,1
STU3798,20,69,66,68,16.0,1
STU3799,19,82,81,73,18.9,1
STU3800,19,73,64,70,15.1,1
STU3801,17,55,62,60,8.9,1
STU3802,15,87,75,77,22.1,1
STU3803,17,66,65,72,14.9,1
STU3804,15,70,76,68,19.7,1
STU3805,15,73,61,66,17.8,1
STU3806,16,43,50,54,5.4,0
STU3807,19,79,64,75,15.6,1
STU3808,19,78,81,63,21.1,1
STU3809,17,64,68,72,17.7,1
STU3810,17,72,56,65,11.0,1
STU3811,21,30,51,53,5.7,0
STU3812,17,91,78,83,24.9,1
STU3813,15,45,48,48,6.0,0
STU3814,15,42,42,43,3.5,0
STU3815,18,63,67,71,17.7,1
STU3816,16,75,63,60,16.4,1
STU3817,19,55,50,48,9.0,1
STU3818,15,39,47,45,6.8,0
STU3819,16,54,59,49,2.1,1
STU3820,18,52,56,65,9.6,1
STU3821,21,85,65,73,15.9,1
STU3822,18,80,72,72,21.2,1
STU3823,15,41,50,42,2.7,0
STU3824,16,65,69,64,15.3,1
STU3825,15,65,66,66,9.3,1
STU3826,15,50,53,49,9.6,1
STU3827,19,73,78,77,23.5,1
STU3828,17,92,71,73,23.2,1
STU3829,21,37,43,51,4.4,0
STU3830,16,68,56,62,12.6,1
STU3831,16,48,45,49,2.5,0
STU3832,19,54,54,62,11.9,1
STU3833,17,73,72,77,18.9,1
STU3834,15,78,82,60,17.7,1
STU3835,18,67,88,76,22.1,1
STU3836,15,72,73,71,20.4,1
STU3837,21,53,63,59,10.6,1
STU3838,19,67,64,74,15.5,1
STU3839,20,70,63,55,13.0,1
STU3840,20,67,74,66,14.4,1
STU3841,18,61,67,56,13.8,1
STU3842,19,42,41,44,2.2,0
STU3843,20,57,44,50,7.8,1
STU3844,18,78,59,62,16.7,1
STU3845,21,69,81,72,18.9,1
STU3846,20,70,61,66,16.6,1
STU3847,20,65,61,65,13.4,1
STU3848,18,62,74,72,17.0,1
STU3849,15,64,60,67,13.3,1
STU3850,17,48,45,54,2.3,0
STU3851,21,37,43,41,3.0,0
STU3852,20,43,49,54,9.6,0
STU3853,18,40,56,52,3.7,0
STU3854,17,72,66,75,18.0,1
STU3855,21,57,55,72,12.8,1
STU3856,20,55,41,48,5.4,0
STU3857,21,51,48,50,5.4,0
STU3858,16,81,73,69,17.4,1
STU3859,19,68,75,75,20.4,1
STU3860,17,72,60,64,17.6,1
STU3861,20,77,73,70,17.2,1
STU3862,19,59,65,69,12.2,1
STU3863,20,40,51,51,3.5,0
STU3864,19,58,69,75,12.9,1
STU3865,19,79,72,70,18.9,1
STU3866,15,35,58,55,5.7,0
STU3867,17,53,53,58,6.2,1
STU3868,18,67,91,80,20.2,1
STU3869,19,73,71,66,14.7,1
STU3870,17,79,73,65,13.3,1
STU3871,21,82,86,75,25.0,1
STU3872,19,48,58,53,8.0,1
STU3873,21,93,76,74,22.0,1
STU3874,19,50,46,59,5.1,1
STU3875,17,36,49,46,4.7,0
STU3876,18,65,65,73,14.5,1
STU3877,16,65,66,59,12.7,1
STU3878,15,85,81,67,21.3,1
STU3879,20,49,42,56,4.7,0
STU3880,15,59,67,64,12.8,1
STU3881,16,69,74,61,16.9,1
STU3882,17,34,34,49,2.6,0
STU3883,21,76,92,77,23.4,1
STU3884,20,87,72,73,17.9,1
STU3885,17,57,51,59,7.9,1
STU3886,20,68,76,71,16.9,1
STU3887,16,68,51,61,7.5,1
STU3888,18,67,81,64,14.3,1
STU3889,15,80,76,68,20.4,1
STU3890,15,62,64,62,13.9,1
STU3891,17,43,40,51,2.6,0
STU3892,18,86,82,86,18.9,1
STU3893,19,63,52,64,14.7,1
STU3894,16,48,41,57,3.2,0
STU3895,21,29,44,50,2.9,0
STU3896,17,68,87,81,21.6,1
STU3897,21,54,73,69,14.6,1
STU3898,19,48,55,55,8.4,1
STU3899,18,48,66,64,9.7,1
STU3900,21,76,85,79,23.7,1
STU3901,18,84,85,71,23.6,1
STU3902,15,84,77,70,17.9,1
STU3903,16,61,68,68,13.9,1
STU3904,15,77,85,83,23.2,1
STU3905,16,82,79,69,22.0,1
STU3906,16,36,54,50,4.3,0
STU3907,20,67,78,59,16.9,1
STU3908,16,69,74,52,14.5,1
STU3909,17,71,69,58,16.3,1
STU3910,15,67,64,56,14.0,1
STU3911,20,65,69,74,14.4,1
STU3912,21,59,66,51,9.1,1
STU3913,21,81,80,79,17.5,1
STU3914,16,63,46,60,6.8,1
STU3915,18,50,42,51,5.1,0
STU3916,16,47,49,46,5.4,0
STU3917,21,53,53,54,7.1,1
STU3918,20,45,43,46,5.0,0
STU3919,20,73,77,62,15.4,1
STU3920,21,69,58,60,12.3,1
STU3921,18,74,59,59,14.0,1
STU3922,18,69,71,72,16.9,1
STU3923,21,79,77,81,21.9,1
STU3924,20,77,84,74,23.3,1
STU3925,21,46,48,49,3.6,0
STU3926,15,31,55,53,2.2,0
STU3927,16,51,65,58,11.7,1
STU3928,20,47,46,49,3.1,0
STU3929,18,41,50,59,5.3,1
STU3930,15,39,42,44,2.9,0
STU3931,15,49,49,49,5.0,0
STU3932,19,63,66,59,10.5,1
STU3933,19,49,61,55,15.1,1
STU3934,15,58,72,63,12.2,1
